磁各庄新机场沿线 首地浣溪谷 南北精装两居高原* 六环边,299万,35201元/m²,2室1厅,84m²,高层(共8层),2013年建造,刘雨生,首地浣溪谷  大兴-磁各庄-安顺北路6号,"['品质小区 ', '房型正', '交通便利']"
九州 首地浣溪谷 83.36平米 精装修 南北通透285万,285万,34189元/m²,2室1厅,83m²,低层(共9层),2015年建造,宋彦宏,首地浣溪谷  大兴-磁各庄-安顺北路6号,"['南北通透', '一梯两户', '配套成熟']"
（尚诚）正规大两居 落地阳台 繁华地段 交通便利 周期半年,618万,75365元/m²,2室1厅,82m²,中层(共27层),2012年建造,李东旭,"强佑清河新城  海淀-清河-京藏高速辅路,近清河中街","['安全性高', '繁华地段']"
湖南小区~01年房龄~经典两居室~1层出入便利~诚意出售,190万,23785元/m²,2室2厅,79m²,低层(共6层),2001年建造,宋红冰,湖南小区(南区)  延庆-延庆城区-湖南东路,"['品质小区 ', '交通便利', '配套成熟']"
安 家 西三旗 万龙社区 南北向二居改的三居 精装修 诚心卖,368万,54117元/m²,2室1厅,68m²,低层(共6层),1995年建造,李高旗,万龙社区  昌平-回龙观-南店北路,['配套成熟']
Y房优住 一城精筑 半城浓荫 打造三公里宜居生活圈别样好两居,238万,26741元/m²,2室2厅,89m²,中层(共15层),2013年建造,刘建文,北京城建琨廷  房山-窦店-于瓦北路17号,[]
鸿业兴园一区 全明格局 采光好 满五年,520万,58571元/m²,2室1厅,88m²,低层(共19层),2006年建造,聂伟,鸿业兴园一区  丰台-科怡路-康辛路,['品质小区 ']
安家.清缘东里  南北通透 04年电梯板 小区6000平花园,590万,73750元/m²,2室1厅,80m²,共5层,2004年建造,王杰,清缘东里  海淀-清河-龙岗路,['素质住户']
安 家.西三旗新上南北电梯两居，满五年，精装修，采光好，可谈,485万,51595元/m²,2室2厅,94m²,中层(共11层),2009年建造,李彩军,上奥世纪中心  昌平-回龙观-建材城西路87号,"['繁华地段', '品质小区 ', '配套成熟']"
安 家.西三旗知本时代总价低两居570万，随时看房，满五年急,570万,58032元/m²,2室2厅,98m²,高层(共15层),2004年建造,李彩军,知本时代  海淀-西三旗-建材城西路,['繁华地段']
金色漫香郡 独立餐厅 中间楼层 南北通透 客厅朝南 总价低,318万,35333元/m²,2室2厅,90m²,中层(共6层),2013年建造,刘帅,金融街金色漫香郡(北区)  大兴-磁各庄-海鑫北路18号,[]
望都佳园~落地大阳台~中等装修 两居~南北通透,145万,17459元/m²,2室1厅,83m²,高层(共6层),2012年建造,沈亚鹏,龙庆望都佳园  延庆-康庄-西官路,"['繁华地段', '品质小区 ', '环境优美']"
保利嘉园三号院 2室1厅 419万，楼房挑高高双层窗户隔外音,419万,46622元/m²,2室1厅,89m²,高层(共29层),2010年建造,杨晨,保利嘉园3号院  朝阳-常营-常营中路3号,"['两房朝南', '位置安静']"
地铁8号线 南海子公园 同比海梓府 紫宸苑97平精装2居,420万,43298元/m²,2室2厅,97m²,中层(共15层),2015年建造,王敬坤,紫宸苑  大兴-瀛海镇-三槐南路,"['安全性高', '近地铁', '素质住户']"
首座御园二期精装修 南北通透两居室 业主换房着急出售,310万,32291元/m²,2室1厅,96m²,中层(共9层),2015年建造,李洁,首座御园二期(1号院)  大兴-枣园-科苑路30号,[]
"房东急需用钱,便宜出售88.74平488.00万公寓(小区房",485万,54654元/m²,2室1厅,88m²,高层(共16层),2010年建造,李佳佳,红狮家园  丰台-宋家庄-宋庄路26号,[]
昌盛园二区 正规两居室 南北双通透 低楼层 装修好 看房方便,375万,40871元/m²,2室2厅,91m²,低层(共6层),1998年建造,杜鑫燚,昌盛园二区  昌平-昌平县城-昌平区南环东路,[]
错过后悔 林肯公园住宅两居 全南眼镜户型装修保持好 有钥匙,570万,61956元/m²,2室1厅,92m²,高层(共24层),2011年建造,姜艳萍,林肯公园C区  大兴-亦庄-西环北路,"['繁华地段', '配套成熟', '近地铁']"
安家. 清河 新上福美苑两居室户型方正高楼层已改三居室,482万,57380元/m²,2室1厅,84m²,高层(共16层),2012年建造,李彩军,福美苑小区  海淀-清河-营福路10号,"['品质小区 ', '全南户型', '一梯三户']"
收拥1.2 瑞丽江畔，双地铁线，双阳台，看房提前联系,588万,59926元/m²,2室1厅,98m²,中层(共21层),2005年建造,梁伟,瑞丽江畔(北区)  丰台-马家堡-马家堡西路28号,[]
昌盛园三区 正规两居室 高楼层 采光充足 南北通透 看房方便,315万,37111元/m²,2室1厅,84m²,高层(共6层),2004年建造,杜鑫燚,昌盛园三区  昌平-昌平县城-昌盛路,[]
万年花城二期 满五v1 随时看房 价格可议,561万,63880元/m²,2室1厅,87m²,中层(共12层),2019年建造,曹奋波,万芳园二区  丰台-玉泉营-万芳路,[]
琨廷东区 88平两居 精装带电梯 低层却不影响采光 急售,220万,25000元/m²,2室1厅,88m²,低层(共15层),2016年建造,孙海明,北京城建琨廷  房山-窦店-于瓦北路17号,"['环境优美', '次新小区', '品质小区 ']"
好房源再好的服务不如真实的房源  诚信等待来电,380万,40988元/m²,2室2厅,92m²,低层(共21层),2012年建造,张圆亮,天朗园(北街家园一区)  昌平-沙河-高教园北二街,"['主卧朝南', '客厅朝南']"
芍药居北里 05年新楼 满五年 无遮挡采光好 业主诚售,680万,73244元/m²,2室1厅,92m²,中层(共24层),2005年建造,陈明君,芍药居北里小区  朝阳-芍药居-北四环东路,['品质小区 ']
府前官邸~大两居~电梯房~也出诚信出售,375万,39230元/m²,2室2厅,95m²,中层(共10层),2008年建造,唐欣玉,中建府前观邸  怀柔-怀柔-府前街9号,"['品质小区 ', '繁华地段', '配套成熟']"
安家.优选黄平路8号院 一层南北两居 育新地铁站300米诚售,320万,55468元/m²,2室1厅,57m²,低层(共6层),1985年建造,李航,黄平路8号院  昌平-霍营-黄平路8号,['配套成熟']
新安里 精装修 南北通透两居室 商品房 交通便利,270万,36212元/m²,2室1厅,74m²,低层(共6层),2000年建造,牛彦红,新安里  大兴-黄村-团河路,"['南北通透', '交通便利']"
商品房 满五年 诚心出售 随时看房,385万,47642元/m²,2室1厅,80m²,低层(共27层),2008年建造,杨晨,北辰福第北区  朝阳-常营-常营北小街1号,[]
田家园  经典两居室 双通透81平米180万随时看房子,180万,22222元/m²,2室1厅,81m²,高层(共6层),2005年建造,曹金玲,田家园小区  房山-窦店-大窦路,"['素质住户', '安全性高', '繁华地段']"
城建琨廷 88平两居 精装带电梯 集中供暖 采光好,230万,26136元/m²,2室2厅,88m²,中层(共15层),2014年建造,孙海明,北京城建琨廷  房山-窦店-于瓦北路17号,"['环境优美', '次新小区', '品质小区 ']"
七里庄46层小板楼 南西北 精装大两居,629万,63644元/m²,2室2厅,98m²,中层(共6层),2019年建造,王卓丽,望园东里  丰台-七里庄-丰台北路125号,[]
俑金一个点，望馨花园东南金角两居，采光视野不遮挡，业主急售,700万,70907元/m²,2室2厅,98m²,低层(共28层),2002年建造,常海宽,望馨花园  朝阳-望京西-利泽西二路,[]
金隅万科~全明格局~采光充足~户型方正~不临街~周边配套成熟,360万,41860元/m²,2室2厅,86m²,中层(共26层),2008年建造,张林,金隅万科城  昌平-昌平县城-南环路,"['环境优美', '品质小区 ']"
长阳邑上公馆精装2居南北通透电梯房满2年城铁广阳城站采光好,285万,33529元/m²,2室1厅,85m²,低层(共6层),2014年建造,陈平,邑上公馆小区  房山-良乡-阳城环路,"['环境优美', '配套成熟', '近地铁']"
拥金1.2 房价可大议 东南向金角2居 满五年一套房诚心出售,515万,62720元/m²,2室1厅,82m²,低层(共24层),2000年建造,范春艳,莲香园  丰台-六里桥西-六里桥北里16号,"['安全性高', '繁华地段']"
石佛营西里二层两居室 南北通透 客厅带窗户,360万,57710元/m²,2室1厅,62m²,低层(共6层),1994年建造,曹硕,炫特区  朝阳-石佛营-石佛营东路,[]
拥金1.2房价可大议，马家堡草桥玺萌两居业主诚心售，看房方便,505万,61041元/m²,2室1厅,82m²,低层(共28层),2003年建造,付帅,玺萌鹏苑  丰台-草桥-嘉园路,[]
润泽悦溪精装东西向两居  业主诚售 看房方便 视野开阔 真好,595万,69194元/m²,2室2厅,85m²,中层(共11层),2010年建造,何华涛,润泽悦溪  朝阳-北苑-水岸南街,"['品质小区 ', '配套成熟']"
晓月苑七里业主降价急售！沸城！靠谱出售！精装修！全南户型！,330万,37500元/m²,2室1厅,88m²,高层(共10层),2008年建造,高伟,晓月八里  丰台-看丹桥西-晓月中路,"['品质小区 ', '次新小区', '交通便利']"
万芳园一区 全南向二加一户型 看房方便,690万,69131元/m²,2室1厅,99m²,高层(共9层),2006年建造,闫凯,万芳园一区  丰台-玉泉营-丰台东路,[]
急售  翠林漫步   免双税  次顶层  南北通透,319万,36751元/m²,2室2厅,86m²,高层(共11层),2013年建造,魏中艳,翠林漫步北区  房山-长阳-翠林东街1号,[]
带车位会所 朝阳公园低层花园洋房 临地铁配套全 保养好可看,900万,68807元/m²,2室2厅,130m²,低层(共10层),2000年建造,高永杰,清境明湖  朝阳-朝阳公园西-朝阳公园西路5号,['小户型']
颖泽州3层，小2居~满五唯一~赠送地下室,200万,23482元/m²,2室2厅,85m²,中层(共6层),2004年建造,陈涛,颍泽洲  延庆-延庆城区-菜园南街,[]
东北四环外 酒仙桥 燕莎后 南向两居 前后花园 业主诚心出售,758万,82043元/m²,2室1厅,92m²,中层(共11层),2005年建造,辛朋月,燕莎后  朝阳-酒仙桥-酒仙桥路,[]
苏庄商圈 配套齐全 医院 购物方便 交通便利 楼层好,270万,29347元/m²,2室1厅,92m²,中层(共6层),2002年建造,齐梓烨,苏庄二里  房山-良乡-良乡苏庄东街,"['繁华地段', '配套成熟']"
闫大姐推荐低总价蓝天花园南北通透精装修二居室满二年税少送家具,205万,22527元/m²,2室2厅,91m²,高层(共6层),2005年建造,闫俊清,蓝天花园  大兴-大兴区其他-福源路,"['交通便利', '一梯两户']"
四季青闵庄路附近门头馨村客厅朝南好户型低层两居业主换房急售,480万,52747元/m²,2室1厅,91m²,共4层,2009年建造,曹洋,门头馨村南区  海淀-香山西-香山南路,"['采光好', '房型正']"
安家. 西三旗 建材城东一里 正规大二居 单价低 业主诚心卖,480万,54545元/m²,2室2厅,88m²,中层(共6层),1998年建造,李高旗,建材城东一里  海淀-西三旗-建材城东路,"['一梯两户', '配套成熟']"
二十一世纪好房源 首付100万 独立餐厅 业主接受周期有K,315万,36627元/m²,2室1厅,86m²,中层(共21层),2012年建造,李硕峰,天朗园(北街家园一区)  昌平-沙河-高教园北二街,[]
兴32 直达轻轨站口亦庄南采育蓝天花园大两居无 税房公摊小,220万,24175元/m²,2室2厅,91m²,中层(共6层),2005年建造,贾建一,蓝天花园  大兴-大兴区其他-福源路,"['地暖', '交通便利']"
观唐云鼎 密云高端别墅 环境好 紧邻白河湿地公园 私家电梯入,495万,35611元/m²,3室2厅,139m²,共4层,2014年建造,宋来祥,观唐云鼎  密云-密云-密溪路39号,"['配套成熟', '采光天井', '下沉花园']"
双飘窗 全新婚房装修 满两年 安静观景阳台 地铁10号线,685万,68768元/m²,2室2厅,99m²,低层(共28层),2001年建造,赵康,华腾园  朝阳-双井-东三环南路54号,['品质小区 ']
京南嘉园 急售婚房两居 落地阳台 满五年 有钥匙 南北通透,166万,18444元/m²,2室1厅,90m²,高层(共6层),2007年建造,王爱文,京南嘉园  房山-窦店-大窦路,"['交通便利', '繁华地段', '品质小区 ']"
安家. 清河 清缘东里 正规大两居 单价低 老客户委托随时签,620万,67027元/m²,2室2厅,92m²,低层(共10层),2004年建造,朱亮,清缘东里  海淀-清河-龙岗路,['繁华地段']
安家.清河京藏辅路东 永泰园南北两居 近8号线永泰庄 满五年,540万,72000元/m²,2室1厅,75m²,低层(共6层),2000年建造,金科,永泰园西区  海淀-清河-永泰庄北路,"['配套成熟', '南北通透', '近地铁']"
地铁首站瀛海站 南北换成14站地铁 南海子公园300米旁2居,430万,46236元/m²,2室2厅,93m²,低层(共15层),2015年建造,邬昌琴,紫宸苑  大兴-瀛海镇-三槐南路,"['繁华地段', '近地铁', '主卧朝南']"
安 家.清河清缘东里电梯两居，中间层，采光好，已定房，满五年,620万,67391元/m²,2室2厅,92m²,低层(共10层),2006年建造,贺金荣,清缘东里  海淀-清河-龙岗路,['繁华地段']
（官宣）满五年，无个税，卫生间有窗户，有独立餐厅 就一套房源,487万,28424元/m²,3室2厅,171m²,低层(共14层),2009年建造,谢青,加州水郡(西区)  房山-长阳-昊天北大街48号,"['繁华地段', '品质小区 ', '安全性高']"
房山窦店 万科幸福汇 精装三居急售240万 随时看房新风系统,240万,25000元/m²,3室2厅,96m²,低层(共15层),2014年建造,邢晓康,万科幸福汇  房山-窦店-大窦路257号,"['南北通透', '靠近花园', '品质小区 ']"
安家.西三旗 常秀家园 新上精装两居 南北通透 户型方正,378万,60967元/m²,2室1厅,62m²,低层(共6层),1996年建造,王兆东,常秀家园  海淀-西三旗-建材城西路,"['配套成熟', '交通便利']"
康安小区~经典两居室~低楼层方便出入~诚意出售~价格可小刀,215万,28167元/m²,2室1厅,76m²,低层(共6层),2003年建造,宋红冰,康安小区  延庆-延庆城区-延康路,"['品质小区 ', '配套成熟']"
万科幸福汇 80平两居 精装带电梯 中间楼层 品质次新小区,218万,27250元/m²,2室1厅,80m²,中层(共15层),2012年建造,孙海明,万科幸福汇  房山-窦店-大窦路257号,"['品质小区 ', '环境优美', '次新小区']"
房山 古桥镜水 紧邻湿地公园 精装两居急售155万 满屋唯一,155万,17613元/m²,2室1厅,88m²,高层(共6层),2006年建造,邢晓康,古桥镜水  房山-琉璃河-京深路,"['南北通透', '环境优美', '一梯两户']"
尚诚 强佑清河新城 精装两居 九米空中花园 人车分流,620万,70454元/m²,2室1厅,88m²,低层(共27层),2012年建造,史志国,"强佑清河新城  海淀-清河-京藏高速辅路,近清河中街","['品质小区 ', '繁华地段']"
苏庄商圈 配套齐全 医院 购物方便 交通便利 楼层好,270万,29347元/m²,2室1厅,92m²,中层(共6层),2002年建造,齐梓烨,苏庄二里  房山-良乡-良乡苏庄东街,"['配套成熟', '繁华地段']"
